gbifID	type	format	identifier	references	title	description	source	audience	created	creator	contributor	publisher	license	rightsHolder
779863152	Sound	audio/mpeg	http://www.tierstimmenarchiv.de/recordings/Fa_N0186_2_Phylloscopus_collybita_043_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=FAB:Phylloscopus_collybita_N_0186_2_043&autologin=true									http://creativecommons.org/licenses/by-nc-sa/4.0/	
779863151	Sound	audio/mpeg	http://www.tierstimmenarchiv.de/recordings/Fa_N0185_2_Phylloscopus_collybita_042_2_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=FAB:Phylloscopus_collybita_N_0185_2_042_2&autologin=true									http://creativecommons.org/licenses/by-nc-sa/4.0/	
779863150	Sound	audio/mpeg	http://www.tierstimmenarchiv.de/recordings/Fa_N0184_Phylloscopus_collybita_042_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=FAB:Phylloscopus_collybita_N_0184__042&autologin=true									http://creativecommons.org/licenses/by-nc-sa/4.0/	
779863149	Sound	audio/mpeg	http://www.tierstimmenarchiv.de/recordings/Fa_N0183_Phylloscopus_collybita_041_short.mp3	http://www.tierstimmenarchiv.de/webinterface/contents/showdetails.php?edit=-1&unique_id=FAB:Phylloscopus_collybita_N_0183__041&autologin=true									http://creativecommons.org/licenses/by-nc-sa/4.0/	
4067720548	Sound	audio/mp4	https://static.inaturalist.org/sounds/619504.m4a?1679359495	https://www.inaturalist.org/photos/619504					2023-03-21T00:44:55Z	Sven Eisenbiegler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sven Eisenbiegler
4067720548	Sound	audio/mp4	https://static.inaturalist.org/sounds/619505.m4a?1679359499	https://www.inaturalist.org/photos/619505					2023-03-21T00:44:59Z	Sven Eisenbiegler		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Sven Eisenbiegler
4067697473	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/619043.wav?1679312335	https://www.inaturalist.org/photos/619043					2023-03-20T11:38:55Z	claraglm		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	claraglm
4067396577	Sound	audio/mp4	https://static.inaturalist.org/sounds/619766.m4a?1679398002	https://www.inaturalist.org/photos/619766					2023-03-21T11:26:42Z	gerardbertrand		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	gerardbertrand
4067334058	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/616969.wav?1679087089	https://www.inaturalist.org/photos/616969					2023-03-17T21:04:49Z	Gaël Covain		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gaël Covain
4067233077	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/616964.wav?1679086549	https://www.inaturalist.org/photos/616964					2023-03-17T20:55:49Z	Gaël Covain		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Gaël Covain
4067222065	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/616663.wav?1679059651	https://www.inaturalist.org/photos/616663					2023-03-17T13:27:31Z	Collin Gilles		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Collin Gilles
4062711222	Sound	audio/mp4	https://static.inaturalist.org/sounds/614161.m4a?1678709555	https://www.inaturalist.org/photos/614161					2023-03-13T12:12:35Z	Thomas Koffel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Koffel
4062711222	Sound	audio/mp4	https://static.inaturalist.org/sounds/614162.m4a?1678709558	https://www.inaturalist.org/photos/614162					2023-03-13T12:12:38Z	Thomas Koffel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Koffel
4062431751	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/THHNKSHUMO/XC782460-STE-008-Pouillot-v%C3%A9loce.mp3			5 s				Bernard BOUSQUET			http://creativecommons.org/licenses/by-nc-sa/4.0/	Bernard BOUSQUET
4062431751	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/THHNKSHUMO/wave/XC782460-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062431751	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/THHNKSHUMO/ffts/XC782460-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062431530	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/LTIHWHLJQI/XC780480-20230215_1000_pouillotveloce.mp3			27 s				Camille Vacher			http://creativecommons.org/licenses/by/4.0/	Camille Vacher
4062431530	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/LTIHWHLJQI/ffts/XC780480-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4062431530	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/LTIHWHLJQI/wave/XC780480-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4058360235	Sound	audio/vnd.wave	https://observation.org/sounds/190781.wav							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
4058360235	Sound	audio/vnd.wave	https://observation.org/sounds/190782.wav							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
4058360235	Sound	audio/vnd.wave	https://observation.org/sounds/190783.wav							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
4058300919	Sound	audio/mpeg	https://observation.org/sounds/189949.mp3							Gijs van der Voet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gijs van der Voet
4058300919	Sound	audio/mpeg	https://observation.org/sounds/189950.mp3							Gijs van der Voet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gijs van der Voet
4058300919	StillImage	image/jpeg	https://observation.org/photos/62588271.jpg							Gijs van der Voet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gijs van der Voet
4058230593	StillImage	image/jpeg	https://observation.org/photos/62831084.jpg							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
4058230593	Sound	audio/vnd.wave	https://observation.org/sounds/190780.wav							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
4058230593	StillImage	image/jpeg	https://observation.org/photos/62831083.jpg							P. Hovenkamp			http://creativecommons.org/licenses/by-nc-nd/4.0/	P. Hovenkamp
4058176875	Sound	audio/mpeg	https://observation.org/sounds/189955.mp3							Gijs van der Voet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gijs van der Voet
4057874408	Sound	audio/mpeg	https://observation.org/sounds/188093.mp3							Kevin Hams			http://creativecommons.org/licenses/by-nc-nd/4.0/	Kevin Hams
4057865153	StillImage	image/jpeg	https://observation.org/photos/62818330.jpg							Erik van Dijk			http://creativecommons.org/licenses/by-nc-nd/4.0/	Erik van Dijk
4057865153	Sound	audio/mpeg	https://observation.org/sounds/190752.mp3							Erik van Dijk			http://creativecommons.org/licenses/by-nc-nd/4.0/	Erik van Dijk
4057860654	Sound	audio/mpeg	https://observation.org/sounds/188864.mp3							Mars Gremmen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Mars Gremmen
4057840675	Sound	audio/mpeg	https://observation.org/sounds/188877.mp3							Wijnand Bredewold			http://creativecommons.org/licenses/by-nc-nd/4.0/	Wijnand Bredewold
4057773093	StillImage	image/jpeg	https://observation.org/photos/62205389.jpg							Jolanda Wannet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jolanda Wannet
4057773093	StillImage	image/jpeg	https://observation.org/photos/62205390.jpg							Jolanda Wannet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jolanda Wannet
4057773093	Sound	audio/mpeg	https://observation.org/sounds/188850.mp3							Jolanda Wannet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jolanda Wannet
4057773093	StillImage	image/jpeg	https://observation.org/photos/62205434.jpg							Jolanda Wannet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jolanda Wannet
4057773093	StillImage	image/jpeg	https://observation.org/photos/62205388.jpg							Jolanda Wannet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jolanda Wannet
4057573194	Sound	audio/mpeg	https://observation.org/sounds/188424.mp3							Wijnand Bredewold			http://creativecommons.org/licenses/by-nc-nd/4.0/	Wijnand Bredewold
4057500063	Sound	audio/vnd.wave	https://observation.org/sounds/188924.wav							Martijnvf			http://creativecommons.org/licenses/by-nc-nd/4.0/	Martijnvf
4057468931	Sound	audio/mpeg	https://observation.org/sounds/187776.mp3							Gijs van der Voet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gijs van der Voet
4057418189	Sound	audio/mpeg	https://observation.org/sounds/187609.mp3							Marc de Bont			http://creativecommons.org/licenses/by-nc-nd/4.0/	Marc de Bont
4057152362	Sound	audio/mpeg	https://observation.org/sounds/186713.mp3							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4057142210	StillImage	image/jpeg	https://observation.org/photos/61491013.jpg							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4057142210	StillImage	image/jpeg	https://observation.org/photos/61491212.jpg							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4057142210	Sound	audio/mpeg	https://observation.org/sounds/186991.mp3							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4057142210	StillImage	image/jpeg	https://observation.org/photos/61489953.jpg							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4057142210	StillImage	image/jpeg	https://observation.org/photos/61491283.jpg							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4057142210	StillImage	image/jpeg	https://observation.org/photos/61491248.jpg							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4057138616	StillImage	image/jpeg	https://observation.org/photos/61344811.jpg							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4057138616	Sound	audio/mpeg	https://observation.org/sounds/186726.mp3							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4057138616	StillImage	image/jpeg	https://observation.org/photos/61344812.jpg							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4057138616	StillImage	image/jpeg	https://observation.org/photos/61344813.jpg							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4057093305	Sound	audio/mpeg	https://observation.org/sounds/186681.mp3							S. A. S.			http://creativecommons.org/licenses/by-nc-nd/4.0/	S. A. S.
4057027616	StillImage	image/jpeg	https://observation.org/photos/61352390.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4057027616	StillImage	image/jpeg	https://observation.org/photos/61352391.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4057027616	StillImage	image/jpeg	https://observation.org/photos/61352393.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4057027616	StillImage	image/jpeg	https://observation.org/photos/61352392.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4057027616	StillImage	image/jpeg	https://observation.org/photos/61355119.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4057027616	StillImage	image/jpeg	https://observation.org/photos/61355120.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4057027616	Sound	audio/mpeg	https://observation.org/sounds/186716.mp3							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4056787307	Sound	audio/vnd.wave	https://observation.org/sounds/186800.wav							Johan			http://creativecommons.org/licenses/by-nc-nd/4.0/	Johan de Jong
4056620222	Sound	audio/mpeg	https://observation.org/sounds/188867.mp3							Mars Gremmen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Mars Gremmen
4056462634	Sound	audio/mpeg	https://observation.org/sounds/188076.mp3							Kevin Hams			http://creativecommons.org/licenses/by-nc-nd/4.0/	Kevin Hams
4056450421	StillImage	image/jpeg	https://observation.org/photos/61326864.jpg							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4056450421	StillImage	image/jpeg	https://observation.org/photos/61326867.jpg							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4056450421	StillImage	image/jpeg	https://observation.org/photos/61326866.jpg							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4056450421	StillImage	image/jpeg	https://observation.org/photos/61326865.jpg							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4056450421	Sound	audio/mpeg	https://observation.org/sounds/186691.mp3							Rutger Rotscheid			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rutger Rotscheid
4056427875	StillImage	image/jpeg	https://observation.org/photos/61475196.jpg							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4056427875	Sound	audio/mpeg	https://observation.org/sounds/186964.mp3							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4056427875	StillImage	image/jpeg	https://observation.org/photos/61475361.jpg							Lars Buckx			http://creativecommons.org/licenses/by-nc-nd/4.0/	Lars Buckx
4056361150	Sound	audio/vnd.wave	https://observation.org/sounds/187889.wav							Frank Verkaik			http://creativecommons.org/licenses/by-nc-nd/4.0/	Frank Verkaik
4056361150	Sound	audio/vnd.wave	https://observation.org/sounds/187890.wav							Frank Verkaik			http://creativecommons.org/licenses/by-nc-nd/4.0/	Frank Verkaik
4056325094	Sound	audio/mpeg	https://observation.org/sounds/187328.mp3							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4056325094	StillImage	image/jpeg	https://observation.org/photos/61582463.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
4056299785	StillImage	image/jpeg	https://observation.org/photos/61247564.jpg							Rob van Bemmelen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rob van Bemmelen
4056299785	StillImage	image/jpeg	https://observation.org/photos/61247567.jpg							Rob van Bemmelen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rob van Bemmelen
4056299785	StillImage	image/jpeg	https://observation.org/photos/61247566.jpg							Rob van Bemmelen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rob van Bemmelen
4056299785	StillImage	image/jpeg	https://observation.org/photos/61247565.jpg							Rob van Bemmelen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rob van Bemmelen
4056299785	Sound	audio/mpeg	https://observation.org/sounds/186500.mp3							Rob van Bemmelen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Rob van Bemmelen
4056259556	Sound	audio/vnd.wave	https://observation.org/sounds/186948.wav							Dirk Eeuwes			http://creativecommons.org/licenses/by-nd/4.0/	Dirk Eeuwes
4046365074	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/604303.wav?1677348392	https://www.inaturalist.org/photos/604303					2023-02-25T18:06:32Z	Olivier		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Olivier
4039408865	Sound	audio/mp4	https://static.inaturalist.org/sounds/599699.m4a?1676734821	https://www.inaturalist.org/photos/599699					2023-02-18T15:40:21Z	Thomas Koffel		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	Thomas Koffel
4038152312	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/TJSRKPHQNP/XC775568-T1229_1.mp3			49 s				Cedric Mroczko			http://creativecommons.org/licenses/by-nc-sa/4.0/	Cedric Mroczko
4038152312	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/TJSRKPHQNP/ffts/XC775568-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038152312	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/TJSRKPHQNP/wave/XC775568-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038150361	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/LTIHWHLJQI/XC775963-20221223_1610_pouillotveloce.mp3			6 s				Camille Vacher			http://creativecommons.org/licenses/by/4.0/	Camille Vacher
4038150361	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/LTIHWHLJQI/ffts/XC775963-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038150361	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/LTIHWHLJQI/wave/XC775963-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4038149456	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC776795-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/publicdomain/zero/1.0/	Stichting Xeno-canto voor Natuurgeluiden
4038149456	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC776795-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/publicdomain/zero/1.0/	Stichting Xeno-canto voor Natuurgeluiden
4038149456	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/BJAXFFKOML/XC776795-Pouillotveloce_plateaucarolles_210922_8h.mp3			21 s				Sonothèque ADVL			http://creativecommons.org/publicdomain/zero/1.0/	Sonothèque ADVL
4038147459	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BJAXFFKOML/wave/XC776796-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/publicdomain/zero/1.0/	Stichting Xeno-canto voor Natuurgeluiden
4038147459	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/BJAXFFKOML/ffts/XC776796-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/publicdomain/zero/1.0/	Stichting Xeno-canto voor Natuurgeluiden
4038147459	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/BJAXFFKOML/XC776796-V%C3%A9loce-Carolles-2706-15h30.mp3			25 s				Sonothèque ADVL			http://creativecommons.org/publicdomain/zero/1.0/	Sonothèque ADVL
4028837236	Sound	audio/mp4	https://static.inaturalist.org/sounds/585680.m4a?1673960949	https://www.inaturalist.org/photos/585680					2023-01-17T13:09:09Z	annemargreet		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	annemargreet
4022057903	StillImage	image/png	https://inaturalist-open-data.s3.amazonaws.com/photos/252799650/original.png	https://www.inaturalist.org/photos/252799650					2021-06-09T09:09:00Z	pau_wazo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pau_wazo
4022057903	Sound	audio/mp4	https://static.inaturalist.org/sounds/586719.m4a?1674235089	https://www.inaturalist.org/photos/586719					2023-01-20T17:18:09Z	pau_wazo		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	pau_wazo
4018718433	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC768438-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4018718433	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC768438-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4018718433	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/XC768438-Tjiftjaf-zang--Apeldoorn---2022-03-27---1513-copy.mp3			36 s				Michel Veldt			http://creativecommons.org/licenses/by-nc-sa/4.0/	Michel Veldt
4018716536	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/XC769298-Tjiftjaf-roep---Nieuwkoop---2020-11-29---1015-copy.mp3			117 s				Michel Veldt			http://creativecommons.org/licenses/by-nc-sa/4.0/	Michel Veldt
4018716536	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769298-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4018716536	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769298-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4018714622	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769986-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4018714622	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769986-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4018714622	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/XC769986-Tjiftjaf-zang---Reeuwijk---2021-03-31---1829-copy.mp3			38 s				Michel Veldt			http://creativecommons.org/licenses/by-nc-sa/4.0/	Michel Veldt
4018712609	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/ffts/XC769973-large.png			Spectrogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4018712609	Sound	audio/mpeg	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/XC769973-Siberische-Tjiftjaf-roep---Reeuwijk---2020-12-16---1528-copy.mp3			2 s				Michel Veldt			http://creativecommons.org/licenses/by-nc-sa/4.0/	Michel Veldt
4018712609	StillImage	image/png	https://xeno-canto.org/sounds/uploaded/ZVOJOYBHDK/wave/XC769973-large.png			Oscillogram of the first ten seconds of the sound recording				Stichting Xeno-canto voor Natuurgeluiden			http://creativecommons.org/licenses/by-nc-sa/4.0/	Stichting Xeno-canto voor Natuurgeluiden
4018142041	Sound	audio/vnd.wave	https://static.inaturalist.org/sounds/584236.wav?1673600098	https://www.inaturalist.org/photos/584236					2023-01-13T08:54:58Z	basstoast		iNaturalist	http://creativecommons.org/licenses/by-nc/4.0/	basstoast
3997717220	Sound	audio/mpeg	https://observation.org/sounds/186200.mp3							Minne Feenstra			http://creativecommons.org/licenses/by-nc/4.0/	Minne Feenstra
3997706038	StillImage	image/jpeg	https://observation.org/photos/60694909.jpg							Koen Kuiper			http://creativecommons.org/licenses/by-nc-nd/4.0/	Koen Kuiper
3997706038	StillImage	image/jpeg	https://observation.org/photos/60695701.jpg							Koen Kuiper			http://creativecommons.org/licenses/by-nc-nd/4.0/	Koen Kuiper
3997706038	Sound	audio/mpeg	https://observation.org/sounds/185522.mp3							Koen Kuiper			http://creativecommons.org/licenses/by-nc-nd/4.0/	Koen Kuiper
3997691294	Sound	audio/mpeg	https://observation.org/sounds/186238.mp3							Herman Vermeulen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Herman Vermeulen
3997632083	Sound	audio/mpeg	https://observation.org/sounds/186319.mp3							Leo Ponsen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Leo Ponsen
3997619067	Sound	audio/mpeg	https://observation.org/sounds/185721.mp3							Jaap Dijkhuizen			http://creativecommons.org/licenses/by-nc-nd/4.0/	Jaap Dijkhuizen
3997608438	Sound	audio/mpeg	https://observation.org/sounds/186167.mp3							Minne Feenstra			http://creativecommons.org/licenses/by-nc/4.0/	Minne Feenstra
3997603173	StillImage	image/jpeg	https://observation.org/photos/59038090.jpg							A.Dubbelhuis			http://creativecommons.org/licenses/by-nc-nd/4.0/	A.Dubbelhuis
3997603173	Sound	audio/vnd.wave	https://observation.org/sounds/182647.wav							A.Dubbelhuis			http://creativecommons.org/licenses/by-nc-nd/4.0/	A.Dubbelhuis
3997521423	StillImage	image/jpeg	https://observation.org/photos/59794986.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
3997521423	StillImage	image/jpeg	https://observation.org/photos/59794987.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
3997521423	Sound	audio/vnd.wave	https://observation.org/sounds/183651.wav							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
3997521423	StillImage	image/jpeg	https://observation.org/photos/59794989.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
3997521423	StillImage	image/jpeg	https://observation.org/photos/59794988.jpg							Joost van der Sluijs			http://creativecommons.org/licenses/by-nc-nd/4.0/	Joost van der Sluijs
3997508851	Sound	audio/mpeg	https://observation.org/sounds/186174.mp3							Johannes Luiten			http://creativecommons.org/licenses/by-nc-nd/4.0/	Johannes Luiten
3997340040	Sound	audio/mpeg	https://observation.org/sounds/184933.mp3							Bert van Broekhoven			http://creativecommons.org/licenses/by-nc-nd/4.0/	Bert van Broekhoven
3997210790	Sound	audio/mpeg	https://observation.org/sounds/181936.mp3							Gijs van der Voet			http://creativecommons.org/licenses/by-nc-nd/4.0/	Gijs van der Voet
3997138196	StillImage	image/jpeg	https://observation.org/photos/59417407.jpg							Niels Oortwijn			http://creativecommons.org/licenses/by-nc-nd/4.0/	Niels Oortwijn
3997138196	Sound	audio/vnd.wave	https://observation.org/sounds/183472.wav							Niels Oortwijn			http://creativecommons.org/licenses/by-nc-nd/4.0/	Niels Oortwijn
3997138196	StillImage	image/jpeg	https://observation.org/photos/59417406.jpg							Niels Oortwijn			http://creativecommons.org/licenses/by-nc-nd/4.0/	Niels Oortwijn
3997138196	StillImage	image/jpeg	https://observation.org/photos/59417405.jpg							Niels Oortwijn			http://creativecommons.org/licenses/by-nc-nd/4.0/	Niels Oortwijn
3997104124	Sound	audio/mpeg	https://observation.org/sounds/182108.mp3							Wouter van der Ham			http://creativecommons.org/licenses/by-nc-nd/4.0/	Wouter van der Ham
